antibody,id,unique_id,location,latitude,longitude,date,species,sex,pregnant,lactating,has_pup,age_class,weight_g,forearm_mm,head_mm,body_mm,body_condition,microchip_id,mother,pup,notes,sheet_name,collection_date,imputed,cohort,luminex,classification,class_uncertainty,seropos
Rubulavirus,57,faridpur_nov_2009_57,Shuvarampur,23.6010556,89.81602777777778,2009-11-16T00:00:00Z,Pteropus giganteus,female,TRUE,FALSE,FALSE,adult,608,170,71,212,good,027_264_044,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,NA,5984.5,2,0.033047662,TRUE
Rubulavirus,58,faridpur_nov_2009_58,Shuvarampur,23.6010556,89.81602777777778,2009-11-16T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,416,151,68,195,fair,027_099_119,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,2009,763,1,0.074797981,FALSE
Rubulavirus,59,faridpur_nov_2009_59,Shuvarampur,23.6010556,89.81602777777778,2009-11-16T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,398,149,69,202,fair,027_299_836,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,2009,436.5,1,0.006758526,FALSE
Rubulavirus,60,faridpur_nov_2009_60,Shuvarampur,23.6010556,89.81602777777778,2009-11-16T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,422,144,69,203,fair,027_104_310,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,2009,639,1,0.036946923,FALSE
Rubulavirus,61,faridpur_nov_2009_61,Shuvarampur,23.6010556,89.81602777777778,2009-11-16T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,793,172,75,230,good,027_102_063,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,NA,4953.5,2,0.045319817,TRUE
Rubulavirus,62,faridpur_nov_2009_62,Shuvarampur,23.6010556,89.81602777777778,2009-11-16T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,514,165,70,201,fair,027_105_550,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,NA,450,1,0.007802083,FALSE
Rubulavirus,63,faridpur_nov_2009_63,Shuvarampur,23.6010556,89.81602777777778,2009-11-16T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,390,152,69,200,fair,027_285_791,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,2009,880,1,0.12531702583142135,FALSE
Rubulavirus,64,faridpur_nov_2009_64,Shuvarampur,23.6010556,89.81602777777778,2009-11-16T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,466,151,68,198,good,027_120_328,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,2009,362,1,0.00272306,FALSE
Rubulavirus,65,faridpur_nov_2009_65,Shuvarampur,23.6010556,89.81602777777778,2009-11-16T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,492,152,68,198,good,027_257_526,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,2009,805.5,1,0.091543431,FALSE
Rubulavirus,66,faridpur_nov_2009_66,Shuvarampur,23.6010556,89.81602777777778,2009-11-16T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,728,169,70,212,good,027_124_819,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,NA,8823,2,0.019526243,TRUE
Rubulavirus,67,faridpur_nov_2009_67,Shuvarampur,23.6010556,89.81602777777778,2009-11-17T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,472,150,68,198,good,027_111_562,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,2009,883,1,0.12678789181495598,FALSE
Rubulavirus,68,faridpur_nov_2009_68,Shuvarampur,23.6010556,89.81602777777778,2009-11-17T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,471,149,71,201,good,027_287_807,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,2009,2425,2,0.19478622078999586,TRUE
Rubulavirus,69,faridpur_nov_2009_69,Shuvarampur,23.6010556,89.81602777777778,2009-11-17T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,434,148,70,200,fair,027_287_869,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,2009,611,1,0.030622377504230025,FALSE
Rubulavirus,70,faridpur_nov_2009_70,Shuvarampur,23.6010556,89.81602777777778,2009-11-17T00:00:00Z,Pteropus giganteus,female,TRUE,FALSE,FALSE,adult,669,160,72,206,good,027_283_371,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,NA,3266.5,2,0.10222077777335947,TRUE
Rubulavirus,71,faridpur_nov_2009_71,Shuvarampur,23.6010556,89.81602777777778,2009-11-17T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,465,147,70,201,good,027_125_042,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,2009,741,1,0.066882881,FALSE
Rubulavirus,72,faridpur_nov_2009_72,Shuvarampur,23.6010556,89.81602777777778,2009-11-17T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,451,154,70,198,fair,027_107_350,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,2009,620.5,1,0.032680555642854436,FALSE
Rubulavirus,73,faridpur_nov_2009_73,Shuvarampur,23.6010556,89.81602777777778,2009-11-17T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,472,150,73,206,good,027_285_293,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,2009,565,1,0.021878929567191063,FALSE
Rubulavirus,74,faridpur_nov_2009_74,Shuvarampur,23.6010556,89.81602777777778,2009-11-17T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,441,150,69,198,fair,027_280_095,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,2009,431,1,0.006364023,FALSE
Rubulavirus,75,faridpur_nov_2009_75,Shuvarampur,23.6010556,89.81602777777778,2009-11-17T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,435,151,69,199,fair,027_124_626,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,2009,545,1,0.018678579549043395,FALSE
Rubulavirus,76,faridpur_nov_2009_76,Shuvarampur,23.6010556,89.81602777777778,2009-11-17T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,401,150,70,200,fair,027_276_267,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,2009,371,1,0.003075969,FALSE
Rubulavirus,77,faridpur_nov_2009_77,Shuvarampur,23.6010556,89.81602777777778,2009-11-17T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,466,156,71,205,fair,027_123_328,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,2009,544,1,0.018527647,FALSE
Rubulavirus,78,faridpur_nov_2009_78,Shuvarampur,23.6010556,89.81602777777778,2009-11-17T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,495,151,70,202,good,027_263_639,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,2009,1454,1,0.46921995674794603,FALSE
Rubulavirus,79,faridpur_nov_2009_79,Shuvarampur,23.6010556,89.81602777777778,2009-11-17T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,543,156,69,201,fair,027_258_382,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,NA,942,1,0.15728725038816604,FALSE
Rubulavirus,80,faridpur_nov_2009_80,Shuvarampur,23.6010556,89.81602777777778,2009-11-17T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,400,149,65,195,fair,027_304_582,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,2009,435,1,0.006649215,FALSE
Rubulavirus,81,faridpur_nov_2009_81,Shuvarampur,23.6010556,89.81602777777778,2009-11-17T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,384,150,66,197,fair,027_100_339,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,2009,574.5,1,0.023523359302108027,FALSE
Rubulavirus,82,faridpur_nov_2009_82,Shuvarampur,23.6010556,89.81602777777778,2009-11-17T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,421,152,68,198,fair,027_282_383,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,2009,569.5,1,0.022647703,FALSE
Rubulavirus,83,faridpur_nov_2009_83,Shuvarampur,23.6010556,89.81602777777778,2009-11-17T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,408,148,67,195,fair,027_281_357,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,2009,1212,1,0.3212534060754887,FALSE
Rubulavirus,84,faridpur_nov_2009_84,Shuvarampur,23.6010556,89.81602777777778,2009-11-17T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,418,148,68,198,fair,027_271_127,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,2009,893.5,1,0.13199949707605096,FALSE
Rubulavirus,85,faridpur_nov_2009_85,Shuvarampur,23.6010556,89.81602777777778,2009-11-17T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,469,156,67,197,good,027_100_798,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,2009,501,1,0.012810275135538896,FALSE
Rubulavirus,86,faridpur_nov_2009_86,Shuvarampur,23.6010556,89.81602777777778,2009-11-17T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,331,147,63,192,fair,027_260_036,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,2009,1161,1,0.28877189175848994,FALSE
Rubulavirus,87,faridpur_nov_2009_87,Shuvarampur,23.6010556,89.81602777777778,2009-11-17T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,432,152,70,205,fair,027_110_283,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,2009,431,1,0.006364023,FALSE
Rubulavirus,88,faridpur_nov_2009_88,Shuvarampur,23.6010556,89.81602777777778,2009-11-17T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,359,151,67,196,fair,027_109_772,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,2009,436,1,0.006721945,FALSE
Rubulavirus,89,faridpur_nov_2009_89,Shuvarampur,23.6010556,89.81602777777778,2009-11-17T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,645,171,75,218,good,027_262_366,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,NA,6357,2,0.030116919426362188,TRUE
Rubulavirus,90,faridpur_nov_2009_90,Shuvarampur,23.6010556,89.81602777777778,2009-11-18T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,740,175,77,225,good,027_104_002,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,NA,4412,2,0.055973176001666736,TRUE
Rubulavirus,91,faridpur_nov_2009_91,Shuvarampur,23.6010556,89.81602777777778,2009-11-18T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,adult,501,158,70,200,fair,027_282_799,NA,NA,Hole in the right wing,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,NA,1040,1,0.21348686107189518,FALSE
Rubulavirus,92,faridpur_nov_2009_92,Shuvarampur,23.6010556,89.81602777777778,2009-11-18T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,446,152,70,198,fair,027_116_878,NA,NA,Hole in the left wing,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,2009,716,1,0.058519514642789705,FALSE
Rubulavirus,93,faridpur_nov_2009_93,Shuvarampur,23.6010556,89.81602777777778,2009-11-18T00:00:00Z,Pteropus giganteus,female,TRUE,FALSE,FALSE,adult,691,172,75,228,good,027_259_527,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,NA,3350,2,0.096935462,TRUE
Rubulavirus,94,faridpur_nov_2009_94,Shuvarampur,23.6010556,89.81602777777778,2009-11-18T00:00:00Z,Pteropus giganteus,female,TRUE,FALSE,FALSE,adult,640,169,75,228,good,027_260_574,NA,NA,Hole in the both wings,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,NA,2573,2,0.1711419633423943,TRUE
Rubulavirus,95,faridpur_nov_2009_95,Shuvarampur,23.6010556,89.81602777777778,2009-11-18T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,805,181,77,230,good,027_116_612,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,NA,3581.5,2,0.084390113,TRUE
Rubulavirus,96,faridpur_nov_2009_96,Shuvarampur,23.6010556,89.81602777777778,2009-11-18T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,762,172,75,227,good,027_259_617,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,NA,3995,2,0.06775015,TRUE
Rubulavirus,97,faridpur_nov_2009_97,Shuvarampur,23.6010556,89.81602777777778,2009-11-18T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,655,165,72,212,good,027_284_007,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,NA,1981,2,0.3000807153350835,TRUE
Rubulavirus,98,faridpur_nov_2009_98,Shuvarampur,23.6010556,89.81602777777778,2009-11-18T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,421,153,68,198,fair,027_103_047,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,2009,328.5,1,0.001669368,FALSE
Rubulavirus,99,faridpur_nov_2009_99,Shuvarampur,23.6010556,89.81602777777778,2009-11-18T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,adult,627,150,70,200,good,027_262_799,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,NA,4510.5,2,0.053710913,TRUE
Rubulavirus,100,faridpur_nov_2009_100,Shuvarampur,23.6010556,89.81602777777778,2009-11-18T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,403,147,64,194,fair,027_103_578,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,2009,517.5,1,0.014830270531242529,FALSE
Rubulavirus,1,faridpur_feb_2010_1,Shuvarampur,23.6010556,89.81602777777778,2010-02-09T00:00:00Z,Pteropus giganteus,female,TRUE,FALSE,FALSE,adult,611,172,73,230,fair,027_278_610,NA,NA,NA,faridpur_feb_2010,2010-02-13T00:00:00Z,FALSE,NA,5159,2,0.042213343,TRUE
Rubulavirus,2,faridpur_feb_2010_2,Shuvarampur,23.6010556,89.81602777777778,2010-02-09T00:00:00Z,Pteropus giganteus,female,TRUE,FALSE,FALSE,adult,690,172,71,216,good,027_301_584,NA,NA,NA,faridpur_feb_2010,2010-02-13T00:00:00Z,FALSE,NA,4401,2,0.056236467354805586,TRUE
Rubulavirus,3,faridpur_feb_2010_3,Shuvarampur,23.6010556,89.81602777777778,2010-02-09T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,821,174,70,222,good,027_296_884,NA,NA,NA,faridpur_feb_2010,2010-02-13T00:00:00Z,FALSE,NA,3290,2,0.1006872785865891,TRUE
Rubulavirus,4,faridpur_feb_2010_4,Shuvarampur,23.6010556,89.81602777777778,2010-02-09T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,375,142,61,198,fair,027_099_813,NA,NA,NA,faridpur_feb_2010,2010-02-13T00:00:00Z,FALSE,2009,5620.5,2,0.036547517,TRUE
Rubulavirus,5,faridpur_feb_2010_5,Shuvarampur,23.6010556,89.81602777777778,2010-02-09T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,390,144,53,160,fair,027_262_844,NA,NA,NA,faridpur_feb_2010,2010-02-13T00:00:00Z,FALSE,2009,3056.5,2,0.1177491568534842,TRUE
Rubulavirus,6,faridpur_feb_2010_6,Shuvarampur,23.6010556,89.81602777777778,2010-02-09T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,411,152,67,200,good,027_257_033,NA,NA,NA,faridpur_feb_2010,2010-02-13T00:00:00Z,FALSE,2009,2154,2,0.25165562704925526,TRUE
Rubulavirus,7,faridpur_feb_2010_7,Shuvarampur,23.6010556,89.81602777777778,2010-02-09T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,adult,570,169,72,205,fair,027_299_838,NA,NA,NA,faridpur_feb_2010,2010-02-13T00:00:00Z,FALSE,NA,2066.5,2,0.2747714894723343,TRUE
Rubulavirus,8,faridpur_feb_2010_8,Shuvarampur,23.6010556,89.81602777777778,2010-02-09T00:00:00Z,Pteropus giganteus,female,TRUE,FALSE,FALSE,adult,636,170,72,210,fair,027_111_086,NA,NA,NA,faridpur_feb_2010,2010-02-13T00:00:00Z,FALSE,NA,5470,2,0.038223265,TRUE
Rubulavirus,9,faridpur_feb_2010_9,Shuvarampur,23.6010556,89.81602777777778,2010-02-09T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,435,148,65,168,good,027_110_282,NA,NA,NA,faridpur_feb_2010,2010-02-13T00:00:00Z,FALSE,2009,6040.5,2,0.032569271,TRUE
Rubulavirus,10,faridpur_feb_2010_10,Shuvarampur,23.6010556,89.81602777777778,2010-02-09T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,397,150,70,175,good,027_102_342,NA,NA,NA,faridpur_feb_2010,2010-02-13T00:00:00Z,FALSE,2009,1877,2,0.3349202202618864,TRUE
Rubulavirus,11,faridpur_feb_2010_11,Shuvarampur,23.6010556,89.81602777777778,2010-02-09T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,702,178,75,215,good,027_124_525,NA,NA,NA,faridpur_feb_2010,2010-02-13T00:00:00Z,FALSE,NA,9125,2,0.018806254,TRUE
Rubulavirus,12,faridpur_feb_2010_12,Shuvarampur,23.6010556,89.81602777777778,2010-02-09T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,778,182,75,220,good,027_260_811,NA,NA,NA,faridpur_feb_2010,2010-02-13T00:00:00Z,FALSE,NA,1517,2,0.49585685318214656,TRUE
Rubulavirus,13,faridpur_feb_2010_13,Shuvarampur,23.6010556,89.81602777777778,2010-02-09T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,418,160,75,165,good,027_306_291,NA,NA,Lt wing was burnt,faridpur_feb_2010,2010-02-13T00:00:00Z,FALSE,2009,7810,2,0.022618982,TRUE
Rubulavirus,14,faridpur_feb_2010_14,Shuvarampur,23.6010556,89.81602777777778,2010-02-09T00:00:00Z,Pteropus giganteus,female,TRUE,FALSE,FALSE,adult,672,175,75,205,good,027_099_381,NA,NA,NA,faridpur_feb_2010,2010-02-13T00:00:00Z,FALSE,NA,3945.5,2,0.069436219,TRUE
Rubulavirus,15,faridpur_feb_2010_15,Shuvarampur,23.6010556,89.81602777777778,2010-02-09T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,365,142,65,175,fair,027_256_271,NA,NA,NA,faridpur_feb_2010,2010-02-13T00:00:00Z,FALSE,2009,1135,1,0.2722902675654535,FALSE
Rubulavirus,16,faridpur_feb_2010_16,Shuvarampur,23.6010556,89.81602777777778,2010-02-10T00:00:00Z,Pteropus giganteus,female,TRUE,FALSE,FALSE,adult,587,165,74,218,fair,027_282_105,NA,NA,NA,faridpur_feb_2010,2010-02-13T00:00:00Z,FALSE,NA,4011,2,0.067220185,TRUE
Rubulavirus,17,faridpur_feb_2010_17,Shuvarampur,23.6010556,89.81602777777778,2010-02-10T00:00:00Z,Pteropus giganteus,male,TRUE,FALSE,FALSE,adult,622,169,76,227,fair,027_280_599,NA,NA,NA,faridpur_feb_2010,2010-02-13T00:00:00Z,FALSE,NA,602.5,1,0.028855751,FALSE
Rubulavirus,18,faridpur_feb_2010_18,Shuvarampur,23.6010556,89.81602777777778,2010-02-10T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,614,170,75,228,good,027_256_086,NA,NA,NA,faridpur_feb_2010,2010-02-13T00:00:00Z,FALSE,NA,4968,2,0.045086502818260765,TRUE
Rubulavirus,19,faridpur_feb_2010_19,Shuvarampur,23.6010556,89.81602777777778,2010-02-10T00:00:00Z,Pteropus giganteus,female,TRUE,FALSE,FALSE,adult,651,170,72,230,fair,027_126_256,NA,NA,Recapture (12/18/2011) alopecia and whitish area on the head,faridpur_feb_2010,2010-02-13T00:00:00Z,FALSE,NA,2598.5,2,0.16749203421525205,TRUE
Rubulavirus,20,faridpur_feb_2010_20,Shuvarampur,23.6010556,89.81602777777778,2010-02-10T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,677,172,70,225,good,027_121_084,NA,NA,Scar at right side of lower abdomen,faridpur_feb_2010,2010-02-13T00:00:00Z,FALSE,NA,1549.5,2,0.4785997407339695,TRUE
Rubulavirus,21,faridpur_feb_2010_21,Shuvarampur,23.6010556,89.81602777777778,2010-02-10T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,adult,680,171,71,210,good,027_257_000,NA,NA,NA,faridpur_feb_2010,2010-02-13T00:00:00Z,FALSE,NA,4695,2,0.049893163,TRUE
Rubulavirus,22,faridpur_feb_2010_22,Shuvarampur,23.6010556,89.81602777777778,2010-02-10T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,495,158,75,180,fair,027_258_791,NA,NA,one finger abcent in right forearm,faridpur_feb_2010,2010-02-13T00:00:00Z,FALSE,NA,12207,2,0.014356915368480494,TRUE
Rubulavirus,23,faridpur_feb_2010_23,Shuvarampur,23.6010556,89.81602777777778,2010-02-10T00:00:00Z,Pteropus giganteus,female,TRUE,FALSE,FALSE,adult,708,170,63,180,good,027_300_125,NA,NA,NA,faridpur_feb_2010,2010-02-13T00:00:00Z,FALSE,NA,3751,2,0.076812974,TRUE
Rubulavirus,24,faridpur_feb_2010_24,Shuvarampur,23.6010556,89.81602777777778,2010-02-10T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,702,168,75,215,good,026_789_012,NA,NA,Recapture,faridpur_feb_2010,2010-02-13T00:00:00Z,FALSE,NA,2555.5,2,0.17371438197112454,TRUE
Rubulavirus,25,faridpur_feb_2010_25,Shuvarampur,23.6010556,89.81602777777778,2010-02-10T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,457,153,75,180,good,027_113_287,NA,NA,NA,faridpur_feb_2010,2010-02-13T00:00:00Z,FALSE,2009,613,1,0.031048293338354904,FALSE
Rubulavirus,26,faridpur_feb_2010_26,Shuvarampur,23.6010556,89.81602777777778,2010-02-10T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,427,148,65,180,good,027_259_566,NA,NA,NA,faridpur_feb_2010,2010-02-13T00:00:00Z,FALSE,2009,3125,2,0.11229606055826435,TRUE
Rubulavirus,27,faridpur_feb_2010_27,Shuvarampur,23.6010556,89.81602777777778,2010-02-10T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,413,161,73,163,good,027_281_051,NA,NA,NA,faridpur_feb_2010,2010-02-13T00:00:00Z,FALSE,2009,549,1,0.019290847,FALSE
Rubulavirus,28,faridpur_feb_2010_28,Shuvarampur,23.6010556,89.81602777777778,2010-02-11T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,439,151,71,198,good,027_108_286,NA,NA,NA,faridpur_feb_2010,2010-02-13T00:00:00Z,FALSE,2009,2023,2,0.2872932548453594,TRUE
Rubulavirus,29,faridpur_feb_2010_29,Shuvarampur,23.6010556,89.81602777777778,2010-02-11T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,538,168,74,183,fair,027_256_635,NA,NA,nail was absent in the one finger of forearm,faridpur_feb_2010,2010-02-13T00:00:00Z,FALSE,NA,1617,2,0.44448502334158757,TRUE
Rubulavirus,30,faridpur_feb_2010_30,Shuvarampur,23.6010556,89.81602777777778,2010-02-11T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,398,155,69,186,good,027_124_593,NA,NA,NA,faridpur_feb_2010,2010-02-13T00:00:00Z,FALSE,2009,6395.5,2,0.029845067688472393,TRUE
Rubulavirus,31,faridpur_feb_2010_31,Shuvarampur,23.6010556,89.81602777777778,2010-02-11T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,374,148,76,175,fair,027_256_786,NA,NA,NA,faridpur_feb_2010,2010-02-13T00:00:00Z,FALSE,2009,973.5,1,0.17468536881389463,FALSE
Rubulavirus,32,faridpur_feb_2010_32,Shuvarampur,23.6010556,89.81602777777778,2010-02-11T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,507,153,68,210,fair,027_291_315,NA,NA,NA,faridpur_feb_2010,2010-02-13T00:00:00Z,FALSE,NA,6641,2,0.028229185,TRUE
Rubulavirus,33,faridpur_feb_2010_33,Shuvarampur,23.6010556,89.81602777777778,2010-02-11T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,498,161,63,180,good,027_099_378,NA,NA,NA,faridpur_feb_2010,2010-02-13T00:00:00Z,FALSE,2009,1132,1,0.27039523450668634,FALSE
Rubulavirus,34,faridpur_feb_2010_34,Shuvarampur,23.6010556,89.81602777777778,2010-02-11T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,396,152,69,171,fair,027_124_793,NA,NA,NA,faridpur_feb_2010,2010-02-13T00:00:00Z,FALSE,2009,809,1,0.093006515,FALSE
Rubulavirus,35,faridpur_feb_2010_35,Shuvarampur,23.6010556,89.81602777777778,2010-02-11T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,698,165,80,200,good,027_301_857,NA,NA,Recaptured (3/5/2011 and 4/22/10),faridpur_feb_2010,2010-02-13T00:00:00Z,FALSE,NA,2516,2,0.17973114766369946,TRUE
Rubulavirus,36,faridpur_feb_2010_36,Shuvarampur,23.6010556,89.81602777777778,2010-02-11T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,597,172,70,203,good,027_101_578,NA,NA,NA,faridpur_feb_2010,2010-02-13T00:00:00Z,FALSE,NA,5865,2,0.03411879,TRUE
Rubulavirus,37,faridpur_feb_2010_37,Shuvarampur,23.6010556,89.81602777777778,2010-02-11T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,380,146,71,163,fair,027_125_608,NA,NA,NA,faridpur_feb_2010,2010-02-13T00:00:00Z,FALSE,2009,383,1,0.00359823,FALSE
